"id","origin","org_city","org_district","destination","dest_city","dest_district","distance","duration","case","pallet","to","dayo","td","dayd","LTL","maxDelay","lateCost"
1549,"B0FFJN8WFQ","Wuxi","新吴区","B00156GGDT","Shanghai","闵行区",141.033,2.01666666666667,"JS",19,"08:00","day 0","18:00","day 0",7171.247786,2,50
1550,"B0FFIS83Q7","Zhenjiang","丹阳市","B0IGCZC15I","Suzhou","吴江区",188.551,2.5,"JS",22,"08:00","day 0","18:00","day 0",8303.550068,2,100
1551,"B0FFFRXR3L","Yangzhou","宝应县","B0FFITJD3C","Wuxi","锡山区",253.304,4.16666666666667,"JS",6,"12:00","day 0","22:00","day 0",2264.604564,4,50
1552,"B0G0NZW2VU","Nanjing","江宁区","B0FFGZQ43R","Wuxi","新吴区",168.412,2.33333333333333,"JS",19,"12:00","day 0","22:00","day 0",7171.247786,4,50
1553,"B0FFHLH9SB","Zhenjiang","京口区","B0I6TYMZJG","Suzhou","吴江区",200.845,2.45,"JS",21,"12:00","day 0","22:00","day 0",7926.115974,4,100
1554,"B0GUAXEBYM","Changzhou","武进区","B0IGCZC15I","Suzhou","吴江区",129.59,1.81666666666667,"JS",19,"08:00","day 0","18:00","day 0",7171.247786,4,100
1555,"B0FFG0GSMW","Yangzhou","宝应县","B0FFHF2VI7","Wuxi","锡山区",227.853,3.5,"JS",14,"08:00","day 0","18:00","day 0",5284.077316,2,50
1556,"B0G3AZBRXL","Yangzhou","广陵区","B0FFJRVTYE","Shanghai","松江区",281.734,3.55,"JS",11,"12:00","day 0","22:00","day 0",4151.775034,2,100
1557,"B0FFK4CQ2L","Changzhou","武进区","B0IGCZC15I","Suzhou","吴江区",138.527,1.93333333333333,"JS",20,"12:00","day 0","22:00","day 0",7548.68188,2,100
1558,"B0FFGZQ43R","Wuxi","新吴区","B0FFJRVTYE","Shanghai","松江区",136.439,1.76666666666667,"JS",15,"12:00","day 0","22:00","day 0",5661.51141,4,50
1559,"B0FFG2575E","Zhenjiang","润州区","B0GDDXZDXN","Suzhou","吴江区",208.346,2.53333333333333,"JS",17,"12:00","day 0","22:00","day 0",6416.379598,2,100
1560,"B0FFFRXR3L","Yangzhou","宝应县","B0FFL7OZ0J","Wuxi","锡山区",245.513,3.58333333333333,"JS",13,"08:00","day 0","18:00","day 0",4906.643222,4,100
1561,"B0H1TCJ4IO","Yangzhou","江都区","B01FE15UUN","Wuxi","江阴市",162.736,2.2,"JS",11,"08:00","day 0","18:00","day 0",4151.775034,4,50
1562,"B0FFIS83Q7","Zhenjiang","丹阳市","B0FFJN8WFQ","Wuxi","新吴区",115.866,1.83333333333333,"JS",12,"12:00","day 0","22:00","day 0",4529.209128,4,50
1563,"B0FFK83QI3","Nanjing","江宁区","B0IGCZC15I","Suzhou","吴江区",247.351,2.8,"JS",19,"08:00","day 0","18:00","day 0",7171.247786,4,50
1564,"B0FFLC9J93","Nanjing","浦口区","B02000JJN1","Suzhou","吴江区",277.643,3.3,"JS",14,"08:00","day 0","18:00","day 0",5284.077316,2,100
1565,"B0GKC6MA4E","Yangzhou","仪征市","B0IGCZC15I","Suzhou","吴江区",262.226,3.33333333333333,"JS",18,"12:00","day 0","22:00","day 0",6793.813692,4,50
1566,"B0FFG2575E","Zhenjiang","润州区","B0FFH0WGKS","Suzhou","吴江区",199.554,2.5,"JS",14,"12:00","day 0","22:00","day 0",5284.077316,4,50
1567,"B0FFHCRHH3","Changzhou","天宁区","B0FFH0WGKS","Suzhou","吴江区",118.511,1.65,"JS",9,"12:00","day 0","22:00","day 0",3396.906846,4,100
1568,"B0G1AO0IBH","Nanjing","溧水区","B0FFHNXOVT","Suzhou","昆山市",247.562,2.91666666666667,"JS",9,"12:00","day 0","22:00","day 0",3396.906846,4,50
1569,"B0FFITJD3C","Wuxi","锡山区","B00156ODDT","Shanghai","长宁区",115.074,1.58333333333333,"JS",7,"12:00","day 0","22:00","day 0",2642.038658,2,50
1570,"B0FFH4SOJP","Nanjing","溧水区","B0FFFTQ4U7","Wuxi","江阴市",165.052,2.18333333333333,"JS",15,"12:00","day 0","22:00","day 0",5661.51141,2,50
1571,"B0H1TCJ4IO","Yangzhou","江都区","B0IG9RDYYV","Suzhou","吴中区",202.641,2.78333333333333,"JS",18,"08:00","day 0","18:00","day 0",6793.813692,2,100
1572,"B020215DUP","Yangzhou","江都区","B02000JJN1","Suzhou","吴江区",208.853,2.78333333333333,"JS",19,"12:00","day 0","22:00","day 0",7171.247786,2,100
1573,"B0FFJN8WFQ","Wuxi","新吴区","B0FFH6WPC3","Shanghai","金山区",134.374,1.95,"JS",16,"08:00","day 0","18:00","day 0",6038.945504,2,50
1574,"B0FFH70JG8","Nanjing","鼓楼区","B01FE15UUN","Wuxi","江阴市",210.078,2.45,"JS",19,"12:00","day 0","22:00","day 0",7171.247786,4,100
1575,"B0FFLC9J93","Nanjing","浦口区","B0FFH0WGKS","Suzhou","吴江区",287.55,3.4,"JS",15,"08:00","day 0","18:00","day 0",5661.51141,2,100
1576,"B0FFJN8WFQ","Wuxi","新吴区","B0FFI9JCED","Shanghai","青浦区",104.548,1.63333333333333,"JS",18,"08:00","day 0","18:00","day 0",6793.813692,2,100
1577,"B0FFFRXR3L","Yangzhou","宝应县","B0FFJN8WFQ","Wuxi","新吴区",245.297,3.56666666666667,"JS",14,"12:00","day 0","22:00","day 0",5284.077316,4,50
1578,"B0FFL9Q85P","Nanjing","江宁区","B0GDDXZDXN","Suzhou","吴江区",247.216,2.65,"JS",13,"08:00","day 0","18:00","day 0",4906.643222,4,100
1579,"B0FFLC9J93","Nanjing","浦口区","B0IGCZC15I","Suzhou","吴江区",277.336,3.56666666666667,"JS",13,"08:00","day 0","18:00","day 0",4906.643222,2,50
1580,"B020216GML","Yangzhou","广陵区","B0G2MKTPMP","Shanghai","松江区",246.337,3.23333333333333,"JS",17,"08:00","day 0","18:00","day 0",6416.379598,2,50
1581,"B0G1AO0IBH","Nanjing","溧水区","B0FFL37B6B","Suzhou","昆山市",238.638,2.88333333333333,"JS",11,"12:00","day 0","22:00","day 0",4151.775034,4,100
1582,"B0GKC6MA4E","Yangzhou","仪征市","B0FFJN8WFQ","Wuxi","新吴区",189.541,2.65,"JS",16,"12:00","day 0","22:00","day 0",6038.945504,2,100
1583,"B0FFF8Z69A","Changzhou","钟楼区","B02000JJN1","Suzhou","吴江区",135.451,2.05,"JS",20,"08:00","day 0","18:00","day 0",7548.68188,2,50
1584,"B0FFH3869T","Zhenjiang","句容市","B0IGCZC15I","Suzhou","吴江区",250.825,3.03333333333333,"JS",17,"08:00","day 0","18:00","day 0",6416.379598,2,100
1585,"B0G3AZBRXL","Yangzhou","广陵区","B0FFL7OZ0J","Wuxi","锡山区",169.012,2.45,"JS",9,"12:00","day 0","22:00","day 0",3396.906846,2,100
1586,"B0FFFRXR3L","Yangzhou","宝应县","B0FFJRVTYE","Shanghai","松江区",358.235,4.76666666666667,"JS",21,"12:00","day 0","22:00","day 0",7926.115974,2,50
1587,"B0H1TCJ4IO","Yangzhou","江都区","B0FFITJD3C","Wuxi","锡山区",166.4,2.91666666666667,"JS",11,"12:00","day 0","22:00","day 0",4151.775034,4,100
1588,"B0FFH70JG8","Nanjing","鼓楼区","B0FFH61OBO","Suzhou","昆山市",264.622,3.08333333333333,"JS",13,"12:00","day 0","22:00","day 0",4906.643222,4,50
1589,"B0FFG0GSMW","Yangzhou","宝应县","B00156ODDT","Shanghai","长宁区",340.895,4.65,"JS",19,"08:00","day 0","18:00","day 0",7171.247786,4,100
1590,"B0FFGZQ43R","Wuxi","新吴区","B0G2MKTPMP","Shanghai","松江区",120.362,1.6,"JS",14,"08:00","day 0","18:00","day 0",5284.077316,2,100
1591,"B0FFFTQ4U7","Wuxi","江阴市","B0I6TYMZJG","Suzhou","吴江区",121.457,1.55,"JS",21,"08:00","day 0","18:00","day 0",7926.115974,4,100
1592,"B0H1TCJ4IO","Yangzhou","江都区","B0FFGO36Q6","Shanghai","浦东新区",294.551,3.88333333333333,"JS",10,"12:00","day 0","22:00","day 0",3774.34094,2,50
1593,"B0FFK83QI3","Nanjing","江宁区","B0GDDXZDXN","Suzhou","吴江区",236.767,2.65,"JS",9,"12:00","day 0","22:00","day 0",3396.906846,2,50
1594,"B0FFJN8WFQ","Wuxi","新吴区","B0FFFA2AO6","Shanghai","松江区",121.988,1.78333333333333,"JS",21,"12:00","day 0","22:00","day 0",7926.115974,2,50
1595,"B020216GML","Yangzhou","广陵区","B0IG9RDYYV","Suzhou","吴中区",193.724,2.71666666666667,"JS",9,"12:00","day 0","22:00","day 0",3396.906846,2,50
1596,"B0H1TCJ4IO","Yangzhou","江都区","B00156D6K6","Shanghai","浦东新区",289.517,3.83333333333333,"JS",22,"08:00","day 0","18:00","day 0",8303.550068,4,50
1597,"B0G1AO0IBH","Nanjing","溧水区","B0FFF4JOKL","Suzhou","昆山市",240.841,2.91666666666667,"JS",19,"12:00","day 0","22:00","day 0",7171.247786,4,50
1598,"B0FFL9CGXN","Nanjing","栖霞区","B0FFGZQ43R","Wuxi","新吴区",166.65,2.46666666666667,"JS",10,"08:00","day 0","18:00","day 0",3774.34094,4,100
1599,"B0FFHLH9SB","Zhenjiang","京口区","B0FFGZQ43R","Wuxi","新吴区",113.724,1.7,"JS",10,"08:00","day 0","18:00","day 0",3774.34094,2,100
1600,"B0GUCU8FLD","Zhenjiang","句容市","B0I6TYMZJG","Suzhou","吴江区",237.249,2.83333333333333,"JS",12,"08:00","day 0","18:00","day 0",4529.209128,4,50
1601,"B0202150WR","Yangzhou","广陵区","B0FFGZQ43R","Wuxi","新吴区",137.317,2.05,"JS",6,"08:00","day 0","18:00","day 0",2264.604564,4,100
1602,"B0G0NZW2VU","Nanjing","江宁区","B00156ODDT","Shanghai","长宁区",276.378,3.43333333333333,"JS",7,"08:00","day 0","18:00","day 0",2642.038658,4,50
1603,"B0FFJONTQ7","Changzhou","新北区","B0FFH0WGKS","Suzhou","吴江区",135.266,1.88333333333333,"JS",12,"08:00","day 0","18:00","day 0",4529.209128,2,50
1604,"B0202173FW","Yangzhou","仪征市","B0FFHF2VI7","Wuxi","锡山区",174.477,2.53333333333333,"JS",9,"08:00","day 0","18:00","day 0",3396.906846,2,100
1605,"B0FFH70JG8","Nanjing","鼓楼区","B0FFHD3E8G","Suzhou","吴中区",235.91,2.8,"JS",13,"08:00","day 0","18:00","day 0",4906.643222,2,50
1606,"B0HDRHT0UU","Nanjing","浦口区","B0IGCZC15I","Suzhou","吴江区",285.611,3.46666666666667,"JS",16,"08:00","day 0","18:00","day 0",6038.945504,4,100
1607,"B0FFGZQ43R","Wuxi","新吴区","B0FFFA2AO6","Shanghai","松江区",131.495,1.8,"JS",9,"12:00","day 0","22:00","day 0",3396.906846,4,50
1608,"B0FFK83QI3","Nanjing","江宁区","B0FFH0WGKS","Suzhou","吴江区",227.975,2.63333333333333,"JS",20,"12:00","day 0","22:00","day 0",7548.68188,2,50
1609,"B0G1AO0IBH","Nanjing","溧水区","B0FFLCF954","Shanghai","宝山区",261.025,3.51666666666667,"JS",21,"08:00","day 0","18:00","day 0",7926.115974,2,50
1610,"B0FFG0GSMW","Yangzhou","宝应县","B0FFKDRXE8","Shanghai","浦东新区",399.601,5.41666666666667,"JS",10,"12:00","day 0","22:00","day 0",3774.34094,2,100
1611,"B0FFG2575E","Zhenjiang","润州区","B0FFL7OZ0J","Wuxi","锡山区",146.608,2.03333333333333,"JS",11,"08:00","day 0","18:00","day 0",4151.775034,2,50
1612,"B020215DUP","Yangzhou","江都区","B0IG9RDYYV","Suzhou","吴中区",209.846,2.83333333333333,"JS",15,"08:00","day 0","18:00","day 0",5661.51141,2,100
1613,"B020216GML","Yangzhou","广陵区","B0FFF4JOKL","Suzhou","昆山市",222.89,3.06666666666667,"JS",13,"12:00","day 0","22:00","day 0",4906.643222,4,100
1614,"B0G0ZLYTOF","Nanjing","栖霞区","B0FFGZQ43R","Wuxi","新吴区",166.016,2.65,"JS",6,"08:00","day 0","18:00","day 0",2264.604564,4,100
1615,"B0202150WR","Yangzhou","广陵区","B0GDDXZDXN","Suzhou","吴江区",211.233,2.71666666666667,"JS",11,"08:00","day 0","18:00","day 0",4151.775034,4,100
1616,"B0FFHCRHH3","Changzhou","天宁区","B00156ODDT","Shanghai","长宁区",161.353,2.08333333333333,"JS",14,"12:00","day 0","22:00","day 0",5284.077316,4,50
1617,"B0H1TCJ4IO","Yangzhou","江都区","B0FFH0WGKS","Suzhou","吴江区",211.555,2.85,"JS",11,"12:00","day 0","22:00","day 0",4151.775034,4,50
1618,"B0FFL7OZ0J","Wuxi","锡山区","B0IGCZC15I","Suzhou","吴江区",103.363,1.46666666666667,"JS",17,"12:00","day 0","22:00","day 0",6416.379598,2,100
1619,"B0GUCU8FLD","Zhenjiang","句容市","B0GDDXZDXN","Suzhou","吴江区",224.044,2.73333333333333,"JS",10,"12:00","day 0","22:00","day 0",3774.34094,4,50
1620,"B0FFFRXR3L","Yangzhou","宝应县","B0FFHF2VI7","Wuxi","锡山区",228.259,3.46666666666667,"JS",18,"12:00","day 0","22:00","day 0",6793.813692,4,100
1621,"B0G1AO0IBH","Nanjing","溧水区","B0GDDXZDXN","Suzhou","吴江区",204.65,2.21666666666667,"JS",13,"12:00","day 0","22:00","day 0",4906.643222,4,50
1622,"B0FFJN8WFQ","Wuxi","新吴区","B0FFJRVTYE","Shanghai","松江区",126.932,1.73333333333333,"JS",14,"12:00","day 0","22:00","day 0",5284.077316,4,100
1623,"B020215DUP","Yangzhou","江都区","B0FFKZGWZ9","Suzhou","太仓市",215.774,2.76666666666667,"JS",17,"12:00","day 0","22:00","day 0",6416.379598,2,50
1624,"B0FFLC9J93","Nanjing","浦口区","B00156ODDT","Shanghai","长宁区",330.392,3.85,"JS",11,"12:00","day 0","22:00","day 0",4151.775034,2,100
1625,"B0FFG0GSMW","Yangzhou","宝应县","B0IG9RDYYV","Suzhou","吴中区",289.139,4.01666666666667,"JS",13,"12:00","day 0","22:00","day 0",4906.643222,4,50
1626,"B0FFGZQ43R","Wuxi","新吴区","B0FFG94S3Z","Shanghai","浦东新区",147.944,1.91666666666667,"JS",8,"12:00","day 0","22:00","day 0",3019.472752,4,100
1627,"B0FFFRS0IH","Nanjing","江宁区","B0IGCZC15I","Suzhou","吴江区",239.712,2.66666666666667,"JS",7,"08:00","day 0","18:00","day 0",2642.038658,4,50
1628,"B0FFH4SOJP","Nanjing","溧水区","B02000JR6M","Suzhou","相城区",177.281,2.28333333333333,"JS",12,"12:00","day 0","22:00","day 0",4529.209128,2,50
1629,"B0FFL9CGXN","Nanjing","栖霞区","B0FFH62FC9","Shanghai","金山区",300.242,3.9,"JS",18,"12:00","day 0","22:00","day 0",6793.813692,2,50
1630,"B0FFG9F43K","Changzhou","武进区","B0GDDXZDXN","Suzhou","吴江区",117.124,1.55,"JS",17,"12:00","day 0","22:00","day 0",6416.379598,4,50
1631,"B0FFFU612V","Wuxi","江阴市","B0IGCZC15I","Suzhou","吴江区",124.697,1.71666666666667,"JS",16,"12:00","day 0","22:00","day 0",6038.945504,2,50
1632,"B0G3AZBRXL","Yangzhou","广陵区","B0FFF4JOKL","Suzhou","昆山市",242.21,3.16666666666667,"JS",6,"12:00","day 0","22:00","day 0",2264.604564,4,50
1633,"B0G1AO0IBH","Nanjing","溧水区","B0FFFTQ4U7","Wuxi","江阴市",163.372,2.15,"JS",9,"12:00","day 0","22:00","day 0",3396.906846,2,50
1634,"B0202150WR","Yangzhou","广陵区","B0FFJN8WFQ","Wuxi","新吴区",149.279,2.2,"JS",19,"08:00","day 0","18:00","day 0",7171.247786,4,100
1635,"B0FFHLH9SB","Zhenjiang","京口区","B0FFH0WGKS","Suzhou","吴江区",178.848,2.33333333333333,"JS",16,"08:00","day 0","18:00","day 0",6038.945504,4,100
1636,"B0FFH70JG8","Nanjing","鼓楼区","B0FFJRVTYE","Shanghai","松江区",312.155,3.55,"JS",18,"08:00","day 0","18:00","day 0",6793.813692,4,50
1637,"B020216GML","Yangzhou","广陵区","B0FFHNXOVT","Suzhou","昆山市",229.611,3.06666666666667,"JS",6,"08:00","day 0","18:00","day 0",2264.604564,2,50
1638,"B0FFG0GSMW","Yangzhou","宝应县","B0I6TYMZJG","Suzhou","吴江区",320.05,4.25,"JS",8,"12:00","day 0","22:00","day 0",3019.472752,4,50
1639,"B0202173FW","Yangzhou","仪征市","B0FFH0WGKS","Suzhou","吴江区",244.677,3.1,"JS",9,"08:00","day 0","18:00","day 0",3396.906846,4,50
1640,"B0FFG2575E","Zhenjiang","润州区","B0FFH61OBO","Suzhou","昆山市",211.797,2.63333333333333,"JS",19,"12:00","day 0","22:00","day 0",7171.247786,4,100
1641,"B0FFG2575E","Zhenjiang","润州区","B0G2MKTPMP","Shanghai","松江区",243.253,2.95,"JS",14,"08:00","day 0","18:00","day 0",5284.077316,2,100
1642,"B0FFFRXR3L","Yangzhou","宝应县","B0GDDXZDXN","Suzhou","吴江区",307.251,4.11666666666667,"JS",8,"08:00","day 0","18:00","day 0",3019.472752,2,100
1643,"B0FFL9CGXN","Nanjing","栖霞区","B0I6TYMZJG","Suzhou","吴江区",253.771,3.25,"JS",16,"08:00","day 0","18:00","day 0",6038.945504,4,50
1644,"B0FFH4SOJP","Nanjing","溧水区","B0FFG94S3Z","Shanghai","浦东新区",293.55,3.43333333333333,"JS",7,"08:00","day 0","18:00","day 0",2642.038658,2,100
1645,"B0H1TCJ4IO","Yangzhou","江都区","B0FFGZQ43R","Wuxi","新吴区",146.431,2.21666666666667,"JS",15,"12:00","day 0","22:00","day 0",5661.51141,2,100
1646,"B0H1TCJ4IO","Yangzhou","江都区","B02000JR6M","Suzhou","相城区",171.702,2.48333333333333,"JS",16,"08:00","day 0","18:00","day 0",6038.945504,4,100
1647,"B020215DUP","Yangzhou","江都区","B0FFHF2VI7","Wuxi","锡山区",148.56,2.31666666666667,"JS",17,"08:00","day 0","18:00","day 0",6416.379598,4,100
1648,"B0GUCU8FLD","Zhenjiang","句容市","B0FFHF2VI7","Wuxi","锡山区",145.052,2.13333333333333,"JS",21,"08:00","day 0","18:00","day 0",7926.115974,2,50
1649,"B0FFL9CGXN","Nanjing","栖霞区","B0FFJN8WFQ","Wuxi","新吴区",178.612,2.61666666666667,"JS",9,"08:00","day 0","18:00","day 0",3396.906846,4,50
1650,"B0FFHCRHH3","Changzhou","天宁区","B0GDDXZDXN","Suzhou","吴江区",127.303,1.65,"JS",13,"08:00","day 0","18:00","day 0",4906.643222,4,100
1651,"B020216GML","Yangzhou","广陵区","B0FFGZQ43R","Wuxi","新吴区",137.514,2.13333333333333,"JS",22,"12:00","day 0","22:00","day 0",8303.550068,2,50
1652,"B0FFG2575E","Zhenjiang","润州区","B0FFGIBTXI","Suzhou","太仓市",209.898,2.61666666666667,"JS",21,"08:00","day 0","18:00","day 0",7926.115974,4,50
1653,"B0FFF4HNKG","Yangzhou","邗江区","B0IGCZC15I","Suzhou","吴江区",226.811,3,"JS",8,"08:00","day 0","18:00","day 0",3019.472752,4,50
1654,"B020215DUP","Yangzhou","江都区","B0FFK7ZQFN","Wuxi","江阴市",142.978,1.91666666666667,"JS",10,"08:00","day 0","18:00","day 0",3774.34094,2,50
1655,"B0FFK4CQ2L","Changzhou","武进区","B0I6TYMZJG","Suzhou","吴江区",141.148,1.86666666666667,"JS",6,"08:00","day 0","18:00","day 0",2264.604564,4,100
1656,"B0FFG0GSMW","Yangzhou","宝应县","B0FFJRVTYE","Shanghai","松江区",357.829,4.78333333333333,"JS",11,"08:00","day 0","18:00","day 0",4151.775034,4,50
1657,"B0G13KYBJL","Nanjing","六合区","B00156ODDT","Shanghai","长宁区",306.575,3.66666666666667,"JS",17,"08:00","day 0","18:00","day 0",6416.379598,4,50
1658,"B0FFHXJXZR","Changzhou","溧阳市","B02000JJN1","Suzhou","吴江区",165.745,2.13333333333333,"JS",10,"08:00","day 0","18:00","day 0",3774.34094,4,100
1659,"B0G3AZBRXL","Yangzhou","广陵区","B0FFGAIWAV","Suzhou","昆山市",235.815,3.05,"JS",15,"12:00","day 0","22:00","day 0",5661.51141,2,100
1660,"B0FFHLH9SB","Zhenjiang","京口区","B0FFH62FC9","Shanghai","金山区",247.316,3.15,"JS",15,"12:00","day 0","22:00","day 0",5661.51141,4,100
1661,"B0G1AO0IBH","Nanjing","溧水区","B01FE15UUN","Wuxi","江阴市",178.159,2.2,"JS",19,"12:00","day 0","22:00","day 0",7171.247786,4,50
1662,"B0HDRHT0UU","Nanjing","浦口区","B0GDDXZDXN","Suzhou","吴江区",275.027,3.3,"JS",10,"12:00","day 0","22:00","day 0",3774.34094,4,100
1663,"B0FFH70JG8","Nanjing","鼓楼区","B0IG9RDYYV","Suzhou","吴中区",243.465,2.88333333333333,"JS",6,"08:00","day 0","18:00","day 0",2264.604564,2,50
1664,"B0FFH3869T","Zhenjiang","句容市","B0FFHF2VI7","Wuxi","锡山区",161.102,2.3,"JS",9,"08:00","day 0","18:00","day 0",3396.906846,2,50
1665,"B0G13KYBJL","Nanjing","六合区","B0FFH0WGKS","Suzhou","吴江区",263.733,3.21666666666667,"JS",14,"12:00","day 0","22:00","day 0",5284.077316,2,50
1666,"B0FFG2575E","Zhenjiang","润州区","B02000JJN1","Suzhou","吴江区",189.647,2.38333333333333,"JS",9,"08:00","day 0","18:00","day 0",3396.906846,2,100
1667,"B0H1TCJ4IO","Yangzhou","江都区","B0FFI9JCED","Shanghai","青浦区",248.947,3.36666666666667,"JS",12,"12:00","day 0","22:00","day 0",4529.209128,2,50
1668,"B0FFJN8WFQ","Wuxi","新吴区","B0FFJ1CPHP","Shanghai","嘉定区",113.588,1.58333333333333,"JS",14,"08:00","day 0","18:00","day 0",5284.077316,2,50
1669,"B0FFHLH9SB","Zhenjiang","京口区","B0IGCZC15I","Suzhou","吴江区",198.371,2.5,"JS",10,"08:00","day 0","18:00","day 0",3774.34094,4,100
1670,"B0FFH70JG8","Nanjing","鼓楼区","B0IGCZC15I","Suzhou","吴江区",266.261,2.95,"JS",7,"12:00","day 0","22:00","day 0",2642.038658,4,100
1671,"B020215DUP","Yangzhou","江都区","B0FFGO36Q6","Shanghai","浦东新区",301.756,3.96666666666667,"JS",7,"12:00","day 0","22:00","day 0",2642.038658,4,50
1672,"B0FFH4SOJP","Nanjing","溧水区","B0FFKDRXE8","Shanghai","浦东新区",323.818,3.93333333333333,"JS",19,"12:00","day 0","22:00","day 0",7171.247786,2,50
1673,"B0GUCU8FLD","Zhenjiang","句容市","B02000JR6M","Suzhou","相城区",175.399,2.31666666666667,"JS",11,"08:00","day 0","18:00","day 0",4151.775034,4,100
1674,"B0G1AO0IBH","Nanjing","溧水区","B00156D6K6","Shanghai","浦东新区",298.551,3.55,"JS",10,"08:00","day 0","18:00","day 0",3774.34094,2,100
1675,"B0HDRHT0UU","Nanjing","浦口区","B02000JJN1","Suzhou","吴江区",256.328,3.18333333333333,"JS",10,"08:00","day 0","18:00","day 0",3774.34094,2,100
1676,"B020215DUP","Yangzhou","江都区","B0FFHNXOVT","Suzhou","昆山市",245.733,3.18333333333333,"JS",16,"12:00","day 0","22:00","day 0",6038.945504,4,100
1677,"B0FFG2575E","Zhenjiang","润州区","B0FFGO36Q6","Shanghai","浦东新区",282.55,3.51666666666667,"JS",14,"08:00","day 0","18:00","day 0",5284.077316,4,100
1678,"B0G1AO0IBH","Nanjing","溧水区","B0FFHD3E8G","Suzhou","吴中区",191.619,2.28333333333333,"JS",9,"12:00","day 0","22:00","day 0",3396.906846,2,100
1679,"B0FFH3869T","Zhenjiang","句容市","B0FFH0WGKS","Suzhou","吴江区",231.302,2.85,"JS",9,"08:00","day 0","18:00","day 0",3396.906846,4,100
1680,"B00190CNHV","Nanjing","江宁区","B0FFJN8WFQ","Wuxi","新吴区",177.907,2.18333333333333,"JS",17,"12:00","day 0","22:00","day 0",6416.379598,2,100
1681,"B0H1TCJ4IO","Yangzhou","江都区","B0FFF4JOKL","Suzhou","昆山市",231.807,3.15,"JS",9,"08:00","day 0","18:00","day 0",3396.906846,2,50
1682,"B0H1TCJ4IO","Yangzhou","江都区","B0FFGJ1NAK","Suzhou","常熟市",181.57,2.48333333333333,"JS",8,"08:00","day 0","18:00","day 0",3019.472752,2,50
1683,"B0FFGTI293","Changzhou","新北区","B0I6TYMZJG","Suzhou","吴江区",163.434,2.05,"JS",8,"12:00","day 0","22:00","day 0",3019.472752,4,50
1684,"B0FFH4SOJP","Nanjing","溧水区","B0FFH6WPC3","Shanghai","金山区",281.092,3.28333333333333,"JS",12,"12:00","day 0","22:00","day 0",4529.209128,2,100
1685,"B020215DUP","Yangzhou","江都区","B0FFL7OZ0J","Wuxi","锡山区",165.814,2.43333333333333,"JS",18,"08:00","day 0","18:00","day 0",6793.813692,4,100
1686,"B0G1AO0IBH","Nanjing","溧水区","B0FFHDQA5M","Suzhou","常熟市",210.142,2.55,"JS",14,"08:00","day 0","18:00","day 0",5284.077316,2,50
1687,"B0G3AZBRXL","Yangzhou","广陵区","B0FFGZQ43R","Wuxi","新吴区",156.834,2.26666666666667,"JS",9,"08:00","day 0","18:00","day 0",3396.906846,4,50
1688,"B0G0NZW2VU","Nanjing","江宁区","B0FFH0WGKS","Suzhou","吴江区",226.985,2.81666666666667,"JS",17,"12:00","day 0","22:00","day 0",6416.379598,4,100
